1,2,3
BatSnapMaxPosVoltDiff,BatteryStatus,ErrorHandling
BatSnapPowerChkInitVolt,BatteryStatus,ErrorHandling
BatSnapPowerChkMaxVolt,BatteryStatus,ErrorHandling
BatSnapVbat1Now,BatteryStatus,ErrorHandling
BatSnapVbatNow,BatteryStatus,ErrorHandling
MemFlashVerifyErr,MemProt,ErrorHandling
PreDrvSnapAmpGain,OutputStage,ErrorHandling
PreDrvSnapDiag0Reg,OutputStage,ErrorHandling
PreDrvSnapDiag1Reg,OutputStage,ErrorHandling
PreDrvSnapDiag2Reg,OutputStage,ErrorHandling
PreDrvSnapDiagFailData,OutputStage,ErrorHandling
PreDrvSnapInitFailData,OutputStage,ErrorHandling
PreDrvSnapInitFailItem,OutputStage,ErrorHandling
PreDrvSnapInitFailSubType,OutputStage,ErrorHandling
PreDrvSnapInitTime,OutputStage,ErrorHandling
PreDrvSnapInitVolt,OutputStage,ErrorHandling
PreDrvSnapMotorRpm,OutputStage,ErrorHandling
PreDrvSnapNowVolt,OutputStage,ErrorHandling
PreDrvSnapStatusReg,OutputStage,ErrorHandling
PreDrvSnapVerifyResult0Reg,OutputStage,ErrorHandling
PreDrvSnapVerifyResult1Reg,OutputStage,ErrorHandling
PreDrvSnapWorkStateOrFailReason,OutputStage,ErrorHandling
SbcAbistIgErrCode,SBC,ErrorHandling
SbcAbistIgIndex,SBC,ErrorHandling
SbcAbistSsspErrCode,SBC,ErrorHandling
SbcAbistSsspIndex,SBC,ErrorHandling
SbcBatteryVoltage,SBC,ErrorHandling
SbcRegIf,SBC,ErrorHandling
SbcRegIniterr,SBC,ErrorHandling
SbcRegMonsf0,SBC,ErrorHandling
SbcRegMonsf1,SBC,ErrorHandling
SbcRegMonsf2,SBC,ErrorHandling
SbcRegMonsf3,SBC,ErrorHandling
SbcRegOtfail,SBC,ErrorHandling
SbcRegOtwrnsf,SBC,ErrorHandling
SbcRegSpisf,SBC,ErrorHandling
SbcRegSysfail,SBC,ErrorHandling
SbcRegSyssf,SBC,ErrorHandling
SbcRegVmonstat,SBC,ErrorHandling
SbcWwdstErrCode,SBC,ErrorHandling
SnapErrRotorSpeed,RPS,ErrorHandling
SnapErrwRelRotorPosition,RPS,ErrorHandling
SnapRpsStat,RPS,ErrorHandling
cMcuTemp,TempDrv,ErrorHandling
cNtcTemp,TempDrv,ErrorHandling
eNvRamBlockIdBit,NVRam,ErrorHandling
eProgFlowID,WdgMMonitor,ErrorHandling
eSWConfigNVR,NVRam,ErrorHandling
fFactoryModeEnable,CanTerm,ErrorHandling
iBattCurrent,SigTfr,ErrorHandling
iMotCtrl_Isq,SigTfr,ErrorHandling
iPhaseCurrentU,OutputStage,ErrorHandling
iPhaseCurrentV,OutputStage,ErrorHandling
iPhaseCurrentW,OutputStage,ErrorHandling
mActDampMotorTorque,ActiveDamping,ErrorHandling
mActiveReturnMotorTorq,ActiveReturnPlausi,ErrorHandling
mCompMotTorOffset,PDC_Plausi,ErrorHandling
mDTSCMotorTorqueOffset,DTSCPlausi(mDTSCCheckedMMotOffset),ErrorHandling
mFricCompMotTorq,FrictionCompensation,ErrorHandling
mLimMotorTorque,TorqueLimitationCoordinator,ErrorHandling
mMotCtrl_TrqEst,MotPlausi,ErrorHandling
mTorsionBarTorque,TAS,ErrorHandling
nEngineSpeed,EpsInput,ErrorHandling
nRawRotorSpeed,RPS,ErrorHandling
sSteeringAngleInitState,RackPosition,ErrorHandling
sSystemState,SystemStateMachine,ErrorHandling
sVehicleSpeedState,VehicleSpeedMain,ErrorHandling
tCalcuTim,WdgMMonitor,ErrorHandling
uBatteryVoltage,BatteryStatus,ErrorHandling
vAbsAvgVehicleSpeed,VehicleSpeedMain,ErrorHandling
vSteeringAngleSpeed,RotorSpeedCalculation,ErrorHandling
wRelRotorPosition,RPS,ErrorHandling
wSteeringAngle,RackPosCorr,ErrorHandling
xLimMotTrq,TRCCheck,ErrorHandling
yeeFBLReservedNVR,NVRam,ErrorHandling
yeeVINNVR,NVRam,ErrorHandling
zOdometerValue,EpsInput,ErrorHandling
zProgFlowNr,WdgMMonitor,ErrorHandling
ErrReaI_Indicator,ErrorHandling,N/A
ErrReaI_IndicatorQM,ErrorHandling,N/A
CalibCtrl,RackPosition,ErrorHandling
GetCalibState,RackPosition,ErrorHandling
IoHwAbI_McuSoftSysReset,IoHwAbifRte,ErrorHandling
NvRamI_GetBlockStatus,NVRam,ErrorHandling
NvRamI_GetWriteAllStatus,NVRam,ErrorHandling
NvRamI_ReadBlock,NVRam,ErrorHandling
NvRamI_WriteAll,NVRam,ErrorHandling
NvRamI_WriteBlock,NVRam,ErrorHandling
SbcI_PowerOnReset,SBC,ErrorHandling
SbcI_ResetPreparation,SBC,ErrorHandling
WdgMonI_RunnCPR,WdgMMonitor,ErrorHandling
WdgMonI_RunnCPR1ms,WdgMMonitor,ErrorHandling
WdgMonI_RunnCPR5ms,WdgMMonitor,ErrorHandling
,,
Table: ErrorHandler Dependency,,
Interface,Sender/Server,Receiver/Client
yFaultDetections,ErrorHandler,NetworkManagement
BatSnapMaxNegVoltDiff,BatteryStatus,ErrorHandler
BatSnapMaxPosVoltDiff,BatteryStatus,ErrorHandler
BatSnapPowerChkInitVolt,BatteryStatus,ErrorHandler
BatSnapPowerChkMaxVolt,BatteryStatus,ErrorHandler
BatSnapVbat1Now,BatteryStatus,ErrorHandler
BatSnapVbatNow,BatteryStatus,ErrorHandler
MemFlashVerifyErr,MemProt,ErrorHandler
PreDrvSnapAmpGain,OutputStage,ErrorHandler
PreDrvSnapDiag0Reg,OutputStage,ErrorHandler
PreDrvSnapDiag1Reg,OutputStage,ErrorHandler
PreDrvSnapDiag2Reg,OutputStage,ErrorHandler
PreDrvSnapDiagFailData,OutputStage,ErrorHandler
PreDrvSnapInitFailData,OutputStage,ErrorHandler
PreDrvSnapInitFailItem,OutputStage,ErrorHandler
PreDrvSnapInitFailSubType,OutputStage,ErrorHandler
PreDrvSnapInitTime,OutputStage,ErrorHandler
PreDrvSnapInitVolt,OutputStage,ErrorHandler
PreDrvSnapMotorRpm,OutputStage,ErrorHandler
PreDrvSnapNowVolt,OutputStage,ErrorHandler
PreDrvSnapStatusReg,OutputStage,ErrorHandler
PreDrvSnapVerifyResult0Reg,OutputStage,ErrorHandler
PreDrvSnapVerifyResult1Reg,OutputStage,ErrorHandler
PreDrvSnapWorkStateOrFailReason,OutputStage,ErrorHandler
SbcAbistIgErrCode,SBC,ErrorHandler
SbcAbistIgIndex,SBC,ErrorHandler
SbcAbistSsspErrCode,SBC,ErrorHandler
SbcAbistSsspIndex,SBC,ErrorHandler
SbcBatteryVoltage,SBC,ErrorHandler
SbcRegIf,SBC,ErrorHandler
SbcRegIniterr,SBC,ErrorHandler
SbcRegMonsf0,SBC,ErrorHandler
SbcRegMonsf1,SBC,ErrorHandler
SbcRegMonsf2,SBC,ErrorHandler
SbcRegMonsf3,SBC,ErrorHandler
SbcRegOtfail,SBC,ErrorHandler
SbcRegOtwrnsf,SBC,ErrorHandler
SbcRegSpisf,SBC,ErrorHandler
SbcRegSysfail,SBC,ErrorHandler
SbcRegSyssf,SBC,ErrorHandler
SbcRegVmonstat,SBC,ErrorHandler
SbcWwdstErrCode,SBC,ErrorHandler
SnapErrRotorSpeed,RPS,ErrorHandler
SnapErrwRelRotorPosition,RPS,ErrorHandler
SnapRpsStat,RPS,ErrorHandler
cMcuTemp,TempDrv,ErrorHandler
cNtcTemp,TempDrv,ErrorHandler
eNvRamBlockIdBit,NVRam,ErrorHandler
eProgFlowID,WdgMMonitor,ErrorHandler
iPhaseCurrentU,OutputStage,ErrorHandler
iPhaseCurrentV,OutputStage,ErrorHandler
iPhaseCurrentW,OutputStage,ErrorHandler
mLimMotorTorque,TorqueLimitationCoordinator,ErrorHandler
mTorsionBarTorque,TAS,ErrorHandler
sSystemState,SystemStateMachine,ErrorHandler
tCalcuTim,WdgMMonitor,ErrorHandler
uBatteryVoltage,BatteryStatus,ErrorHandler
vAbsAvgVehicleSpeed,VehicleSpeedMain,ErrorHandler
wSteeringAngle,RackPosCorr,ErrorHandler
zOdometerValue,EpsInput,ErrorHandler
zProgFlowNr,WdgMMonitor,ErrorHandler
CBReadData_DIDInf_DID_3201_ECUPowerSupplyVoltage,ErrorHandler,N/A
CBReadData_DIDInf_DID_3202_InputTorque,ErrorHandler,N/A
CBReadData_DIDInf_DID_3203_ECUTemperature,ErrorHandler,N/A
CBReadData_DIDInf_DID_3204_VehicleSpeed,ErrorHandler,N/A
CBReadData_DIDInf_DID_3205_SteeringWheelPosition,ErrorHandler,N/A
CBReadData_DIDInf_DID_3207_TotalOdometer,ErrorHandler,N/A
CBReadData_DIDInf_DID_3208_NumberOfFaultDetections,ErrorHandler,N/A
CBReadData_DIDInfo_DID_1011_LocalSnapshot,ErrorHandler,N/A
EnableCond_DemEnableCondition_Non_ErrorState,N/A,ErrorHandler
WdgMonI_RunnCPR,WdgMMonitor,ErrorHandler
WdgMonI_RunnCPR5ms,WdgMMonitor,ErrorHandler
,,
Table: ApplicationFunctionManage Dependency,,
Interface,Sender/Server,Receiver/Client
sAppFunctionEnableMemory,ApplicationFunctionManage,N/A
xGearSign,ApplicationFunctionManage,ActiveDamping|ActiveReturn|DTSCMain|DriverTorqueCalculation|EndStop|FailuerInjection|FrictionCompensation|LaneKeepAssist|LaneKeepAssistAngleCtrlTorque|PDC_Plausi|PowerAssistance|PowerAssistancePlausi|RackPosition|RackPositionControl|RotorSpeedCalculation|SafetyGuardian|SafetyGuardianPlausi|SteeringControl
eSWConfigNVR,NVRam,ApplicationFunctionManage
xGearSignNv,MemProt,ApplicationFunctionManage
AppFunctionState,ApplicationFunctionManage,APA|ChatterRecognition(NvGetFunction)|DMS|DTSCMain|DTSCPlausi|LDW|LaneKeepAssist|LaneKeepAssistAngleCtrlMain|PDC|RackPosCorr|ShimmyTrqCal|StartStop|SystemStateMachine
WdgMonI_RunnCPR,WdgMMonitor,ApplicationFunctionManage
,,
Table: AssistCurveInterpolationPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
mBasicAssistCurveXSafe,AssistCurveInterpolationPlausi,N/A
mBasicAssistCurveXSafe_2,AssistCurveInterpolationPlausi,N/A
mBasicAssistCurveYSafe,AssistCurveInterpolationPlausi,N/A
mBasicAssistCurveYSafe_2,AssistCurveInterpolationPlausi,N/A
mBasicAssistCurveX4Check,N/A,AssistCurveInterpolationPlausi
mBasicAssistCurveY4Check,N/A,AssistCurveInterpolationPlausi
vAbsSafeVehicleSpeed,N/A,AssistCurveInterpolationPlausi
vAbsSafeVehicleSpeed_2,N/A,AssistCurveInterpolationPlausi
ErrReaI_Indicator,N/A,AssistCurveInterpolationPlausi
Event_DemEvent_AppAssistCurveError,N/A,AssistCurveInterpolationPlausi
PreDrvI_SetOutputStageOff,N/A,AssistCurveInterpolationPlausi
RDII_ReadCheckRedundantRamU16,N/A,AssistCurveInterpolationPlausi
WdgMonI_RunnCPR10ms,N/A,AssistCurveInterpolationPlausi
,,
Table: SafetyGuardianPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
mMotorTorqueAfterSG,SafetyGuardianPlausi,TorqueLimitationCoordinator
mMotorTorqueAfterSG_2,SafetyGuardianPlausi,TorqueLimitationCoordinator
mAbsUlimitedAssistantTorque,PowerAssistancePlausi(mAbsAssistTorque4Check),SafetyGuardianPlausi
mAbsUlimitedAssistantTorque_2,PowerAssistancePlausi(mAbsAssistTorque4Check_2),SafetyGuardianPlausi
mMotorTorqueAfterSG4Check,SafetyGuardian,SafetyGuardianPlausi
mRedMotorTorque,TRCCheck,SafetyGuardianPlausi
mTorsionBarTorqueSum,PowerAssistancePlausi(mTorsionBarTorque4Check),SafetyGuardianPlausi
mTorsionBarTorqueSum_2,PowerAssistancePlausi(mTorsionBarTorque4Check_2),SafetyGuardianPlausi
nAbsGeneratorRotorSpeed,RotorSpeedCalCheckPlausi(nAbsGenerRotSpeed),SafetyGuardianPlausi
nAbsGeneratorRotorSpeed_2,RotorSpeedCalCheckPlausi(nAbsGenerRotSpeed_2),SafetyGuardianPlausi
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,SafetyGuardianPlausi
vAbsSafeVehicleSpeed_2,VehicleSpeedPlausi,SafetyGuardianPlausi
xGearSign,ApplicationFunctionManage,SafetyGuardianPlausi
ErrReaI_Indicator,ErrorReaction,SafetyGuardianPlausi
Event_DemEvent_AppPlausiCheckErr,N/A,SafetyGuardianPlausi
RDII_ReadCheckRedundantRamU16,RamDataIntegrity,SafetyGuardianPlausi
WdgMonI_RunnCPR,WdgMMonitor,SafetyGuardianPlausi
,,
Table: SBC Dependency,,
Interface,Sender/Server,Receiver/Client
SbcAbistIgErrCode,SBC,ErrorHandler
SbcAbistIgIndex,SBC,ErrorHandler
SbcAbistSsspErrCode,SBC,ErrorHandler
SbcAbistSsspIndex,SBC,ErrorHandler
SbcBatteryVoltage,SBC,ErrorHandler
SbcRegIf,SBC,ErrorHandler
SbcRegIniterr,SBC,ErrorHandler
SbcRegMonsf0,SBC,ErrorHandler
SbcRegMonsf1,SBC,ErrorHandler
SbcRegMonsf2,SBC,ErrorHandler
SbcRegMonsf3,SBC,ErrorHandler
SbcRegOtfail,SBC,ErrorHandler
SbcRegOtwrnsf,SBC,ErrorHandler
SbcRegSpisf,SBC,ErrorHandler
SbcRegSysfail,SBC,ErrorHandler
SbcRegSyssf,SBC,ErrorHandler
SbcRegVmonstat,SBC,ErrorHandler
SbcWwdstErrCode,SBC,ErrorHandler
SbcI_PowerOnReset,SBC,UDSServices
SbcI_ResetPreparation,SBC,UDSServices
ErrReaI_Indicator,ErrorReaction,SBC
Event_DemEvent_SBC5VSupplyErr,N/A,SBC
Event_DemEvent_SBCABIST_IGErr,N/A,SBC
Event_DemEvent_SBCABIST_SSSPErr,N/A,SBC
Event_DemEvent_SBCBandgapErr,N/A,SBC
Event_DemEvent_SBCEPSTErr,N/A,SBC
Event_DemEvent_SBCHWErrReset,N/A,SBC
Event_DemEvent_SBCIntErr,N/A,SBC
Event_DemEvent_SBCSPIRegErr,N/A,SBC
Event_DemEvent_SBCSWErrReset,N/A,SBC
Event_DemEvent_SBCSignalWarning,N/A,SBC
Event_DemEvent_SBCTSDWarning,N/A,SBC
Event_DemEvent_SBCVcomErr,N/A,SBC
Event_DemEvent_SBCWWDErrReset,N/A,SBC
Event_DemEvent_SBCWWDSTErr,N/A,SBC
EvtInfo_DemEvent_SBCHWErrReset,N/A,SBC
EvtInfo_DemEvent_SBCSWErrReset,N/A,SBC
SSM_EventNotify,SystemStateMachine,SBC
WdgMonI_RunnCPR,WdgMMonitor,SBC
,,
Table: NetworkManagement Dependency,,
Interface,Sender/Server,Receiver/Client
fNmBs_BusOffExecute_gdb,NetworkManagement,EpsInput|EpsOutput
yNmBs_sReportError_ldb,NetworkManagement,EpsInput
zNmBs_BusOffErrorFitCount_gdu8,NetworkManagement,EpsInput
sKL15State,IgnitionCalculation(sSystemKL15State),NetworkManagement
sSystemState,SystemStateMachine,NetworkManagement
uBatteryVoltage,BatteryStatus,NetworkManagement
yFaultDetections,ErrorHandler,NetworkManagement
Event_DemEvent_CANBUSOFF,N/A,NetworkManagement
Event_DemEvent_CAN_BUSOFF,N/A,NetworkManagement
WdgMonI_RunnCPR,WdgMMonitor,NetworkManagement
WdgMonI_RunnCPR10ms,WdgMMonitor,NetworkManagement
,,
Table: FailuerInjection Dependency,,
Interface,Sender/Server,Receiver/Client
mLimMotorTorqueFITS10,FailuerInjection,N/A
mLimMotorTorqueFITS10_2,FailuerInjection,N/A
mLimMotorTorqueFITS_Empty,FailuerInjection,N/A
mLimitedMotorTorqueFITS1,FailuerInjection,N/A
mLimitedMotorTorqueFITS1_2,FailuerInjection,N/A
mLkaTorqueReqFITS12,FailuerInjection,N/A
mNominalMotorTorqueFITS3,FailuerInjection,N/A
mTorsionBarTorqueFITS6,FailuerInjection,N/A
sLkaRequestFITS12,FailuerInjection,N/A
vAbsAvgVehicleSpeedFITS5,FailuerInjection,N/A
vAbsSafeVehicleSpeedFITS5,FailuerInjection,N/A
vAbsSafeVehicleSpeedFITS5_2,FailuerInjection,N/A
wAbsStrAngFITS4,FailuerInjection,N/A
wSteeringAngleFITS4,FailuerInjection,N/A
yyySteerModeActivateOut,FailuerInjection,EpsSicPage
yyySteerModeActiveKFC,FailuerInjection,N/A
mLimMotorTorqueFITR1,N/A,FailuerInjection
mLimMotorTorqueFITR10,N/A,FailuerInjection
mLkaTorqueReqFITR12,N/A,FailuerInjection
sLkaRequestFITR12,N/A,FailuerInjection
vAbsAvgVehicleSpeedFITR5,N/A,FailuerInjection
vAbsSafeVehicleSpeedFITR5,N/A,FailuerInjection
wSteeringAngleFITR4,N/A,FailuerInjection
xGearSign,ApplicationFunctionManage,FailuerInjection
FIT_AppFun,FailuerInjection,TorqueLimitationCoordinator
ErrReaI_Indicator,ErrorReaction,FailuerInjection
SSM_EventNotify,N/A,FailuerInjection
TRCSetFITS8,TRC(TRCSet),FailuerInjection
,,
Table: CanTerm Dependency,,
Interface,Sender/Server,Receiver/Client
Com_EPS_SicControl1,CanTerm,EpsSicPage
Com_EPS_SicControl2,CanTerm,EpsSicPage
Com_Eps2CanTerm,CanTerm,N/A
FactoryTBT,CanTerm,TAS
FactoryTasAngle,CanTerm,N/A
eSWConfigNVW,CanTerm,N/A
fCanTerm2EPSInPut,CanTerm,N/A
fCanTermBlockUse1NVW,CanTerm,NVRam
fCanTermBlockUse2NVW,CanTerm,NVRam
fFactoryModeEnable,CanTerm,SystemStateMachine|UDSServices
fFactorySpeedSet,CanTerm,EpsInput
fTasFactoryMode,CanTerm,TAS
sFactoryModeState,CanTerm,SystemStateMachine
yFactoryEngineSpeed,CanTerm,EpsInput
yFactoryVehSpeed,CanTerm,EpsInput
yFactoryWheelSpeed,CanTerm,EpsInput
yRPSCalibFlag,CanTerm,RPS
Com_CanTerm2EpsSig,N/A,CanTerm
eMotoRPSOffsetNVR,N/A,CanTerm
eSWConfigNVR,N/A,CanTerm
fCanTermBlockUse1NVR,NVRam,CanTerm
fCanTermBlockUse2NVR,NVRam,CanTerm
fEPSInput2CanTerm,EpsInput,CanTerm
fTasMechFaultNVR,N/A,CanTerm
kPDC_LongTermLearnRackForceNVR,N/A,CanTerm
mFricCompMotTorqNVR,N/A,CanTerm
sEPSAssistanceStyleNVR,N/A,CanTerm
sEPSAssociWithDriverModeNVR,N/A,CanTerm
sESLearnStateLeftNVR,N/A,CanTerm
sESLearnStateRightNVR,N/A,CanTerm
sSystemState,SystemStateMachine,CanTerm
wEsStrAngleLeftNVR,N/A,CanTerm
wEsStrAngleRightNVR,N/A,CanTerm
wRPSCalibOffset,RPS,CanTerm
wSteeringAngleOffsetNVR,N/A,CanTerm
xDTSCLongtermFactorNVR,N/A,CanTerm
yFactoryEPSInputState,EpsInput,CanTerm
yRPSCalibStatus,RPS,CanTerm
CalibCtrl,N/A,CanTerm
GetCalibState,N/A,CanTerm
NvRamI_GetBlockStatus,NVRam,CanTerm
NvRamI_ReadBlock,NVRam,CanTerm
NvRamI_WriteAllDefault,NVRam,CanTerm
NvRamI_WriteBlock,NVRam,CanTerm
SSMI_EventCheck,N/A,CanTerm
SSMI_EventNotify,N/A,CanTerm
,,
Table: EOL Dependency,,
Interface,Sender/Server,Receiver/Client
Com_EpsAzgTx_Data,EOL,N/A
Com_Azg2EpsCommnSig,N/A,EOL
,,
Table: T1 Dependency,,
Interface,Sender/Server,Receiver/Client
Com_Com_T1TxData,T1,N/A
Com_T1RxData,N/A,T1
,,
Table: UDSServices Dependency,,
Interface,Sender/Server,Receiver/Client
eSWConfigNVW,UDSServices,NVRam
yeeProgEntryFlagNVW,UDSServices,NVRam
yeeVINNVW,UDSServices,NVRam
cMcuTemp,TempDrv,UDSServices
eSWConfigNVR,NVRam,UDSServices
fFactoryModeEnable,CanTerm,UDSServices
iBattCurrent,SigTfr,UDSServices
iMotCtrl_Isq,SigTfr,UDSServices
mActDampMotorTorque,ActiveDamping,UDSServices
mActiveReturnMotorTorq,ActiveReturnPlausi,UDSServices
mCompMotTorOffset,PDC_Plausi,UDSServices
mDTSCMotorTorqueOffset,DTSCPlausi(mDTSCCheckedMMotOffset),UDSServices
mFricCompMotTorq,FrictionCompensation,UDSServices
mLimMotorTorque,TorqueLimitationCoordinator,UDSServices
mMotCtrl_TrqEst,MotPlausi,UDSServices
mTorsionBarTorque,TAS,UDSServices
nEngineSpeed,EpsInput,UDSServices
nRawRotorSpeed,RPS,UDSServices
sSteeringAngleInitState,RackPosition,UDSServices
sSystemState,SystemStateMachine,UDSServices
sVehicleSpeedState,VehicleSpeedMain,UDSServices
uBatteryVoltage,BatteryStatus,UDSServices
vAbsAvgVehicleSpeed,VehicleSpeedMain,UDSServices
vSteeringAngleSpeed,RotorSpeedCalculation,UDSServices
wRelRotorPosition,RPS,UDSServices
wSteeringAngle,RackPosCorr,UDSServices
xLimMotTrq,TRCCheck,UDSServices
yeeFBLReservedNVR,NVRam,UDSServices
yeeVINNVR,NVRam,UDSServices
zOdometerValue,EpsInput,UDSServices
DataServices_DID_3200_ECU_Cfg_Parameter_Data,UDSServices,N/A
DataServices_DID_3201_ECU_PowerSupplyVoltage_Data,UDSServices,N/A
DataServices_DID_3202_InputTorque_Data,UDSServices,N/A
DataServices_DID_3203_ECU_Temperature_Data,UDSServices,N/A
DataServices_DID_3204_VehicleSpeed_Data,UDSServices,N/A
DataServices_DID_3205_SteeringWheelPosition_Data,UDSServices,N/A
DataServices_DID_3206_EPS_SWConfiguration_Data,UDSServices,N/A
DataServices_DID_3209_Current_Data,UDSServices,N/A
DataServices_DID_320D_SteeringAngleSpeed_Data,UDSServices,N/A
DataServices_DID_320E_CurrentofQaxle_Data,UDSServices,N/A
DataServices_DID_320F_PowerAssistanceTorque_Data,UDSServices,N/A
DataServices_DID_3210_ActiveReturnTorque_Data,UDSServices,N/A
DataServices_DID_3211_ActiveDampingTorque_Data,UDSServices,N/A
DataServices_DID_3212_PDCTorque_Data,UDSServices,N/A
DataServices_DID_3213_TSCTorque_Data,UDSServices,N/A
DataServices_DID_3216_FrictionCompensationTorque_Data,UDSServices,N/A
DataServices_DID_3217_EPSDiagnosticConfiguration_Data,UDSServices,N/A
DataServices_DID_F013_VehicleManufacturerLogisticSoftware_Data,UDSServices,N/A
DataServices_DID_F031_VehicleManufacturerCalibrationPartNumber_Data,UDSServices,N/A
DataServices_DID_F032_VehicleManufacturerConfiguration_Data,UDSServices,N/A
DataServices_DID_F180_Boot_SW_ID_Data,UDSServices,N/A
DataServices_DID_F187_SparePartNumber_Data,UDSServices,N/A
DataServices_DID_F188_ECU_SWNumber_Data,UDSServices,N/A
DataServices_DID_F18A_System_SupplierID_Data,UDSServices,N/A
DataServices_DID_F18C_ECU_SerialNumber_Data,UDSServices,N/A
DataServices_DID_F191_ECU_HWNumber_Data,UDSServices,N/A
RoutineServices_RID_320A_SteeringAngleCal,UDSServices,N/A
RoutineServices_RID_320B_SteeringAngleDecal,UDSServices,N/A
RoutineServices_RID_320C_SWEndStopReset,UDSServices,N/A
SecurityAccess_Level_1,UDSServices,N/A
SecurityAccess_Level_5,UDSServices,N/A
ServiceRequestSupplierNotification_ServiceRequestNotification,UDSServices,N/A
CalibCtrl,RackPosition,UDSServices
GetCalibState,RackPosition,UDSServices
IoHwAbI_McuSoftSysReset,IoHwAbifRte,UDSServices
NvRamI_GetBlockStatus,NVRam,UDSServices
NvRamI_GetWriteAllStatus,NVRam,UDSServices
NvRamI_ReadBlock,NVRam,UDSServices
NvRamI_WriteAll,NVRam,UDSServices
NvRamI_WriteBlock,NVRam,UDSServices
SbcI_PowerOnReset,SBC,UDSServices
SbcI_ResetPreparation,SBC,UDSServices
,,
Table: MotPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_MotPlausiErrorState,MotPlausi,InputLmt
fMotPlausi_Enable,MotPlausi,EpsSicPage
mMotCtrl_TrqEst,MotPlausi,MotTemp|UDSServices
mMotPlausi_AbsTrqDiffInteg,MotPlausi,EpsSicPage
mMotPlausi_IntegLmt,MotPlausi,EpsSicPage
mMotPlausi_TrqDiffInteg,MotPlausi,EpsSicPage
fMotCtrl_ASCEnabFlag,SigTfr,MotPlausi
fMotCtrl_INTRunFlag,SigTfr,MotPlausi
fMotCtrl_TrqInjectState,InputLmt,MotPlausi
iMotCtrl_CurU,SigTfr,MotPlausi
iMotCtrl_CurV,SigTfr,MotPlausi
mGradTorsionBarTorque,TAS,MotPlausi
mMotCtrl_TrqRef2FOC,InputLmt,MotPlausi
mMotCtrl_TrqRef4APP,InputLmt,MotPlausi
mTorsionBarTorque,TAS,MotPlausi
nMotCtrl_AbsRpmMechFOC,SigTfr,MotPlausi
wMotCtrl_EleAngleFOC,SigTfr,MotPlausi
yMotCtrl_Lsd,ParaUpd,MotPlausi
yMotCtrl_Lsq,ParaUpd,MotPlausi
ErrReaI_Indicator,ErrorReaction,MotPlausi
Event_DemEvent_FOCTorqueFailed,N/A,MotPlausi
WdgMonI_RunnCPR,WdgMMonitor,MotPlausi
,,
Table: MotDiag Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_VoltDiagFlag,MotDiag,N/A
iMotCtrl_CurU,N/A,MotDiag
iMotCtrl_CurV,N/A,MotDiag
iMotCtrl_CurW,N/A,MotDiag
iMotCtrl_Isd,N/A,MotDiag
iMotCtrl_Isq,N/A,MotDiag
mMotCtrl_TrqRef2FOC,N/A,MotDiag
nMotCtrl_AbsRpmMechFOC,N/A,MotDiag
nMotCtrl_EleOmegaFOC,N/A,MotDiag
nMotCtrl_RpmMechFOC,N/A,MotDiag
rMotCtrl_Rs,N/A,MotDiag
uMotCtrl_UPowStageFilt,N/A,MotDiag
uMotCtrl_Usd,N/A,MotDiag
uMotCtrl_Usq,N/A,MotDiag
wMotCtrl_EleAngleFOC,N/A,MotDiag
yMotCtrl_DutyULast,N/A,MotDiag
yMotCtrl_DutyVLast,N/A,MotDiag
yMotCtrl_DutyWLast,N/A,MotDiag
yMotCtrl_Lsd,N/A,MotDiag
yMotCtrl_Lsq,N/A,MotDiag
ErrReaI_Indicator,N/A,MotDiag
Event_DemEvent_FOCAngleError,N/A,MotDiag
Event_DemEvent_FOCPhaseSeperate_Error,N/A,MotDiag
Event_DemEvent_FOCVoltageError,N/A,MotDiag
WdgMonI_RunnCPR1ms,N/A,MotDiag
,,
Table: PWMCheck Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_PWMCheckFlag,PWMCheck,SigTfr
fMotCtrl_INTRunFlag,SigTfr,PWMCheck
uMotCtrl_UPowStageFilt,SigTfr,PWMCheck
yMotCtrl_DutyUFbk,SigTfr,PWMCheck
yMotCtrl_DutyULast,SigTfr,PWMCheck
yMotCtrl_DutyVFbk,SigTfr,PWMCheck
yMotCtrl_DutyVLast,SigTfr,PWMCheck
yMotCtrl_DutyWFbk,SigTfr,PWMCheck
yMotCtrl_DutyWLast,SigTfr,PWMCheck
ErrReaI_Indicator,ErrorReaction,PWMCheck
Event_DemEvent_FOCPWMError,N/A,PWMCheck
Event_DemEvent_FOCVoltageError,N/A,PWMCheck
WdgMonI_RunnCPR,WdgMMonitor,PWMCheck
,,
Table: InputLmt Dependency,,
Interface,Sender/Server,Receiver/Client
fInputLmt_InjectEnable,InputLmt,EpsSicPage
fMotCtrl_TrqInjectState,InputLmt,MotPlausi
mMotCtrl_TrqRef2FOC,InputLmt,MotCAN|MotPlausi|MotTemp|PhaseOCDiag|SigProc|TrqCon
mMotCtrl_TrqRef4APP,InputLmt,MotPlausi
mRedTrqFOC2TLC,InputLmt,TorqueLimitationCoordinator(mMaxAllowedMotTrq)
